actionable,base_retest_grade,ticker,formation_date,event_date,event_day,formation_close,atr_abs20,adv20,rank_pct,swing_score,swing_rank_pct,mom12_1_pct,atr_pct20_pct,return_volume_corr20_pct,sma200_slope20_pct,expansion_date,expansion_peak_atr,pullback_from_peak_atr,close_vs_level_atr,close_location,event_volume_ratio,event_body_atr,event_body_return,entry_date,entry_open,r5,mfe5,mae5,r10,mfe10,mae10,policy,days_to_end,formation_return5,formation_return10,formation_return20,formation_return63,price_vs_sma20,price_vs_sma50,price_vs_sma200,sma20_slope5,sma50_slope10,sma200_slope20_raw,distance_prior_high20,distance_prior_high60,formation_volume_ratio20,relative_volume5_20,relative_volume20_60,signed_volume20,formation_gap,formation_close_location,atr_pct_raw,year,sample,quality_points,grade,month
True,A+,OCGN,2021-07-29,2021-08-03,3,6.820000171661377,0.5828999519348145,124532300.46826364,0.9976744186046512,0.9431524547803616,0.9844961240310076,0.9767441860465116,0.9224806201550388,0.9302325581395348,0.8914728682170543,2021-08-02,0.3431117271519395,0.0514671680942333,0.3945788952461728,0.878049432912476,0.7827027450966824,0.3088013724796303,0.0262009182204132,2021-08-04,6.960000038146973,0.2227011756091217,0.3433908520435969,-0.0258620441597793,0.0316091650841747,0.3433908520435969,-0.0258620441597793,rolling_daily_cohorts_cooldown_10,1,-0.0367231292155975,0.0723270485047593,-0.1506848818863037,-0.4297658737534555,-0.039436595540651,-0.1118519393139586,0.2316427730046679,-0.0476190470098851,-0.0549278775056072,0.1394037661635903,-0.2014051285567502,-0.5072254265556398,0.4254189096023743,-0.444992389228603,-0.565118731451313,-0.1378401671688132,0.0028328585111347,0.0,0.085469199012178,2021,development,3,A+,2021-08
True,A,OXY,2022-03-30,2022-04-01,2,53.86381149291992,3.8276731663084265,3091384386.585369,0.9619718309859157,0.8145539906103285,0.971830985915493,0.6197183098591549,0.8591549295774648,0.9647887323943662,0.908450704225352,2022-03-31,0.4259878314273201,-0.2717504781916376,0.1542373532356825,0.9627661409286375,0.3844493965251787,0.3158170167917913,0.0227032897299512,2022-04-04,55.01644293664239,0.0526314974078101,0.0575710459794891,-0.0614889578392684,0.0453071795357185,0.0732410750265173,-0.0614889578392684,rolling_daily_cohorts_cooldown_10,1,-0.0394387222643656,0.0847329412438933,0.1911758800650858,0.969144698454704,0.0154393241280388,0.2431305768169103,0.7102282609883719,0.067247914737474,0.1180945798030814,0.0959681110348045,-0.091081823518637,-0.091081823518637,0.4768167856989126,-0.4649500890882316,0.6314841301035561,0.0279378197417345,0.0267653184993401,0.1355307670057993,0.0710620555846025,2022,development,3,A+,2022-04
True,A+,RES,2022-03-30,2022-04-01,2,9.73013401031494,0.7989380685074172,21826054.924139977,0.9429577464788732,0.6830985915492958,0.8028169014084507,0.4295774647887324,0.9225352112676056,0.6971830985915493,0.9014084507042254,2022-03-31,0.5432924486069046,-0.2150538434674197,0.3282386051394848,0.8524589138754771,0.5392960324922128,0.3848331653603064,0.0317460458801936,2022-04-04,10.272705868481609,0.031690240603144,0.068662081037657,-0.0906689041589682,0.098591485693587,0.1364436244306937,-0.0906689041589682,rolling_daily_cohorts_cooldown_10,1,0.0559374004183887,0.1035895810641105,0.1837184066812176,1.3493450455360692,0.0307007241216623,0.2744889282889937,0.910782854341369,0.0547612784235023,0.1246902550756787,0.095841366220893,-0.0873623089380057,-0.0873623089380057,0.4860262731356272,-0.1794839383711249,0.3973959612445057,0.0939990244292016,0.0179585798813519,0.2542381922218987,0.0821096675195286,2022,development,3,A+,2022-04
True,A+,SD,2022-03-30,2022-04-01,2,11.310744285583496,0.9057019619963108,19837613.890399933,0.9964788732394366,0.7652582159624413,0.9190140845070424,0.9647887323943662,0.9014084507042254,0.4295774647887324,0.9225352112676056,2022-03-31,0.4961236686336959,0.0155056465995524,0.5116293152332484,0.9528308846683288,0.5607135594840842,0.7441862108907641,0.0607210634198229,2022-04-04,11.921563906361778,0.025324107573341,0.0415196125086543,-0.0594227900653761,0.1654892018794438,0.2073030587776472,-0.0594227900653761,rolling_daily_cohorts_cooldown_10,1,0.0183314121841642,0.1507142764277618,0.1589928012559933,0.5098411291204465,0.0461040122255471,0.2195307965418762,0.5040964972020152,0.0562776622857006,0.0730241183132789,0.0987976648220494,-0.0752007819435581,-0.0752007819435581,0.7511271405252135,-0.2324631825956628,0.4182691416882917,0.1114731910235563,0.0096852784734882,0.0312506984915556,0.0800744795504487,2022,development,3,A+,2022-04
True,B,AMR,2022-07-28,2022-08-01,2,128.6383514404297,9.220063396636949,67011143.65219116,1.0,0.7268170426065164,0.8947368421052632,1.0,0.9774436090225564,0.2030075187969924,0.9924812030075189,2022-07-29,0.2901675191301745,-0.2643584975223095,0.0258090216078649,0.7109097567471573,0.6413832986744993,0.0836126817937089,-0.0059462454216353,2022-08-02,127.87693863181762,0.0515779165189282,0.0568622778775622,-0.0621463651730829,0.1207204525730702,0.1393644610359325,-0.0621463651730829,rolling_daily_cohorts_cooldown_10,1,-0.0152993186766645,0.1032568642886733,-0.0044928901737039,-0.1208225623244605,0.0450259875814917,-0.0728383593514138,0.3111102092496449,0.0081180014107788,-0.0234061552851512,0.0803128266956889,-0.0988732899115039,-0.2752827340805572,1.0118343689755365,-0.3163496070433981,-0.306372626557772,-0.1009280365662189,0.0148481439706507,0.0063037610079715,0.0716742969215258,2022,development,3,A+,2022-08
True,A,TMDX,2022-08-30,2022-09-01,2,51.43000030517578,3.747150421142578,28707567.32580185,0.9238165680473372,0.7083333333333333,0.8161764705882353,0.2426470588235294,0.9558823529411764,0.9264705882352942,0.9411764705882352,2022-08-31,0.5284014036545104,-0.4003041862254948,0.1280972174290156,0.912547738088504,0.7510661953834155,0.0213490272250743,0.001543469294448,2022-09-02,52.65999984741211,0.0138625055896615,0.0634257531763367,-0.0488036403773464,-0.050892523982935,0.0712115459716296,-0.0753133234858218,rolling_daily_cohorts_cooldown_10,1,0.0341846124791458,0.1675369170473497,0.3795601391955243,0.7631127929606085,0.0872920425031846,0.3099346824506954,0.9672212815091148,0.0749494350831458,0.129564043528545,0.0789256728027658,-0.0439809849443697,-0.0439809849443697,0.7855827151889282,-0.0631751879324936,0.4965356247050936,0.377159356797929,0.0084538937969065,0.3352061543780793,0.0728592338889306,2022,development,3,A+,2022-09
True,A+,PTGX,2023-04-27,2023-05-01,2,22.670000076293945,1.301649856567384,25357873.659181595,0.991011235955056,0.7164179104477612,0.8432835820895522,0.9104477611940298,0.9029850746268656,0.3358208955223881,0.9701492537313432,2023-04-28,0.2765725425583573,0.3994918816234815,0.6760644241818389,0.8520170857417535,0.569384905170174,0.7298420929389475,0.0420353468829914,2023-05-02,23.459999084472656,0.0626599010260007,0.1116794945216976,-0.0225915942020501,0.106990636267463,0.1172208059385699,-0.0225915942020501,rolling_daily_cohorts_cooldown_10,1,-0.0190393994996489,0.1619682117037684,0.0147717064213102,0.7200303149758993,0.0608577696562275,0.1060209128839717,0.8140680335662993,0.0241792479535951,0.0730743254261414,0.1165785458769517,-0.0739378880632541,-0.117555484429049,0.5577747466874513,-0.3764614185502728,-0.2999816235324876,-0.0135018836061314,0.0030094451476958,0.0958900530400025,0.0574172850545563,2023,validation,3,A+,2023-05
True,A,AI,2023-06-29,2023-07-03,2,35.900001525878906,4.49749994277954,1462622630.1864245,0.9839385474860336,0.8194444444444443,0.9583333333333334,0.8402777777777778,1.0,0.6180555555555556,0.9583333333333334,2023-06-30,0.5380763090015089,-0.1867704643190622,0.3513058446824467,0.9502476703801408,0.3335962364011817,0.1200669088154829,0.0146183252734857,2023-07-05,37.43999862670898,0.1076389621210942,0.1372864154081172,-0.0336538025574161,0.0846688595063454,0.1372864154081172,-0.0336538025574161,rolling_daily_cohorts_cooldown_10,1,-0.0411324027061119,-0.1619980999530821,-0.102724243141053,0.3818322616794272,-0.0480988024198152,0.2382641450784528,0.8143501246296563,-0.0040667581394503,0.118992476982991,0.1097637910920681,-0.265397947400889,-0.265397947400889,0.602781221179513,-0.3105120901369976,0.261358558095552,-0.0934361169112136,0.0200225353300573,0.4182701830319481,0.1252785446133607,2023,validation,3,A+,2023-07
True,A,COIN,2024-02-28,2024-03-01,2,200.8000030517578,13.28050117492676,2363631843.324089,0.9719945355191256,0.8004535147392289,0.8979591836734694,0.7210884353741497,0.8707482993197279,0.8095238095238095,0.8231292517006803,2024-02-29,0.7913853828557694,-0.4171524261894706,0.3742329566662988,0.9402702480213536,0.6433565756108667,0.2311665263066137,0.0151455716351225,2024-03-04,217.38999938964844,0.1804590636077212,0.2445374145663283,-0.0236441391236011,0.1148626951138955,0.2495974730170576,-0.0236441391236011,rolling_daily_cohorts_cooldown_10,1,0.2363770612893896,0.4303013314676578,0.5349334337988807,0.6765467870068802,0.3036040750484823,0.3351277008592734,1.0038740499959733,0.1077514423425898,0.0500895118769719,0.1060119583298839,-0.043536245038386,-0.043536245038386,1.7574151145962034,0.2024915241746558,-0.0071456854167101,0.5399426837339925,0.051149494925047,0.2156593349011338,0.0661379530532357,2024,validation,3,A+,2024-03
True,A,DFTX,2024-03-27,2024-04-01,2,9.5,1.190299940109253,40507792.85381556,0.9138047138047138,0.7046979865771812,0.8322147651006712,0.1409395973154362,0.9865771812080536,0.9865771812080536,0.8657718120805369,2024-03-28,0.420062190336754,-0.4032593181448625,0.0168028721918914,0.8771934521021001,0.3002984968393143,0.1008156307412615,0.0127660472450277,2024-04-02,9.31999969482422,0.1684550107196269,0.3111588698672467,-0.0372317739734495,0.0493562288851177,0.3111588698672467,-0.0372317739734495,rolling_daily_cohorts_cooldown_10,1,-0.0384615495991237,0.1046511137917489,0.7757009662325309,1.4547804343481463,0.1190623382721345,0.5908367748620131,1.2710022896043165,0.1627118653366024,0.2328289220677231,0.1375205660134422,-0.1441441735570351,-0.1441441735570351,0.3781701387498721,-0.3915869266391747,1.287571711449663,0.5384164542490202,0.0111562489028149,0.2236842435482679,0.1252947305378161,2024,validation,3,A+,2024-04
True,A+,WGS,2024-05-30,2024-06-03,2,20.38999938964844,1.91069974899292,11144726.344652176,0.9635237439779766,0.7922374429223744,0.928082191780822,0.636986301369863,0.9452054794520548,0.7945205479452054,0.9931506849315068,2024-05-31,0.4867328347459912,0.0680384598280052,0.5547712945739964,0.9411763972569096,0.7356687898089171,0.4710324195904007,0.0437956963159305,2024-06-04,21.21999931335449,0.2101791298840645,0.3450989722518518,-0.004241289137613,0.3072573359444177,0.3718191117957112,-0.004241289137613,rolling_daily_cohorts_cooldown_10,1,0.0200099861485842,-0.0363894358845111,-0.0253346407606417,1.5018405330091855,-0.0185319186691483,0.3937877287721711,2.0797346868559727,0.0810459206130185,0.1875410947823825,0.2631187352862714,-0.1643442742448443,-0.1643442742448443,0.4803297115024353,-0.365455226676658,0.1686236162092342,-0.0433683027351067,0.0118203311824633,0.1583323399216421,0.0937076903475995,2024,validation,3,A+,2024-06
True,A,ASTS,2024-08-29,2024-09-03,2,29.25,4.374350357055664,710188404.5372391,0.997945205479452,0.9634703196347032,1.0,0.9794520547945206,0.9863013698630136,0.9246575342465754,1.0,2024-08-30,0.5372227164381709,-0.5006458914579689,0.036576824980202,0.7586580404328496,0.4161704966767167,0.0251467306851943,0.0037542871404729,2024-09-04,31.989999771118164,-0.1838074149058075,0.1422319842751953,-0.2381994056393961,-0.1247264707616688,0.1422319842751953,-0.2641450114426013,rolling_daily_cohorts_cooldown_10,1,-0.1432337280923071,-0.067283181418532,0.4310175751347438,2.478002441224858,0.0792163315744516,0.5490615664179099,2.725011393492984,0.1210241115549581,0.3243372129359363,0.4313714726960753,-0.2515353472487132,-0.2515353472487132,0.6704206676970111,-0.2012600606383068,0.6189676000019142,0.032990448199853,0.0010763824324917,0.5641025999313913,0.1495504395574586,2024,validation,3,A+,2024-09
True,A,IONQ,2025-01-30,2025-02-03,2,38.810001373291016,5.886050128936766,1356823086.644497,0.9852280025690432,0.7585470085470085,0.8910256410256411,0.8525641025641025,0.9615384615384616,0.4615384615384615,0.9743589743589745,2025-01-31,0.7084544095954829,-0.2565384746062235,0.4519159349892593,0.8244633805291702,0.4575826351104998,0.69146534699313,0.1088235168121045,2025-02-04,41.88999938964844,-0.0195750705841941,0.0644545429047358,-0.0646932232981204,-0.189782785361033,0.0644545429047358,-0.2165194515869468,rolling_daily_cohorts_cooldown_10,1,-0.0614267761683166,-0.0147244992471323,-0.1237299487233727,1.17911300039657,-0.0276716171804006,0.0396352904012828,1.368680516733182,-0.0331843686874835,0.1188557982260818,0.2312990360821694,-0.2910120536485515,-0.2910120536485515,0.3451576497318476,-0.5448335098383248,0.1269723268472227,0.0300963780734155,0.0230146642979653,0.1679240335755134,0.1516632290816546,2025,validation,3,A+,2025-02
True,A,QBTS,2025-01-30,2025-02-03,2,5.639999866485596,1.3014999985694882,628740023.7088394,0.9974309569685292,0.8675213675213674,0.9455128205128204,0.9743589743589745,0.9807692307692308,0.6474358974358975,0.9807692307692308,2025-01-31,0.5762581642906985,-0.4840565795591305,0.0922015847315679,0.7547175413184104,0.5525434488753022,0.0998848364070721,0.0230906060032696,2025-02-04,5.940000057220459,-0.0185185408173005,0.1212120847232052,-0.069023542670463,0.0168350006177209,0.1447811658636295,-0.106060624305064,rolling_daily_cohorts_cooldown_10,1,-0.0646766716008372,-0.0259067523930389,-0.3935484138909532,3.699999701976788,-0.1412257493634832,0.0204081456589761,1.5138506438974444,-0.1124400265059469,0.1897760886206174,0.2583682943132921,-0.4669187233311466,-0.5056967623216229,0.5521030361192634,-0.2875199063556075,0.3757359030131721,0.040025794744381,0.0271739304140821,0.202020056064503,0.2307624165566657,2025,validation,3,A+,2025-02
True,A,IONQ,2025-04-29,2025-05-06,5,28.09000015258789,2.8027998924255373,465232660.77760696,0.9839846252402308,0.8747346072186837,0.9426751592356688,0.8407643312101911,0.9171974522292994,0.8662420382165605,0.9044585987261148,2025-05-02,1.1559868329787435,-0.6814613674610912,0.4745254655176525,0.9477124916319792,0.586640993429565,0.3104041931728852,0.0304728848505206,2025-05-07,29.02499961853028,0.1445306341880072,0.1748492307421363,-0.031524514046662,0.2165375310030404,0.2399656210672227,-0.031524514046662,rolling_daily_cohorts_cooldown_10,1,0.0989828145347431,0.1080867743544904,0.2727684884914367,-0.2771487464901055,0.110101175973071,0.1203197135379785,0.2534023504567526,0.0453606565319997,-0.0966891265712223,0.0872133210691925,-0.1180533809685414,-0.3700381238738879,0.4415786030555237,-0.1191219924926207,-0.0203728383803852,0.1711731906038962,0.0069686010548501,0.2768598623871263,0.0997792765112291,2025,validation,3,A+,2025-05
True,B,GRRR,2025-05-29,2025-06-03,3,17.219999313354492,1.463549757003784,21798956.657562256,0.9909385113268608,0.789247311827957,0.9032258064516128,0.9096774193548388,0.8838709677419355,0.5741935483870968,0.9161290322580644,2025-06-02,0.2801406959005421,0.1434874289830831,0.4236281248836253,0.7399997711181641,0.5882670117545562,0.0068328588310578,0.0005608653350883,2025-06-04,17.889999389648438,0.1866964933783335,0.309614402113884,-0.0268306069654796,0.0313024814084144,0.309614402113884,-0.0268306069654796,rolling_daily_cohorts_cooldown_10,1,0.1131221083464009,0.0081966856132198,-0.1151079073228469,-0.3056451676167263,0.028366636785251,-0.1072910123862941,0.3128902131062048,-0.023757468697437,-0.1183186925235089,0.1202514480005287,-0.1165153147154728,-0.6099660539476801,0.585571012617276,-0.1149419975042751,-0.5217908072679409,-0.1210657669732402,0.0011587750578476,0.2481542348784504,0.0849912784763451,2025,validation,3,A+,2025-06
True,B,RCAT,2025-07-30,2025-08-01,2,8.1899995803833,0.948699951171875,103035944.78972912,0.984596426370918,0.8977505112474438,0.9754601226993864,0.8466257668711656,0.9754601226993864,0.8711656441717791,0.7300613496932515,2025-07-31,0.4321712050053077,-0.421630223244443,0.0105409817608646,0.7192983630255251,0.3513668184918351,0.4068722456332229,0.0493984736573409,2025-08-04,8.329999923706055,0.1200480203071956,0.2496998730800292,0.0,0.0096038324656384,0.2496998730800292,-0.0516206281244855,rolling_daily_cohorts_cooldown_10,1,-0.1433055208263607,-0.2853403531307854,0.1835259378739071,0.6090371974191962,-0.082275866752155,0.0309407592453305,0.1382429603446147,0.0525431157520304,0.0992237536301703,0.0904902453569951,-0.3586531490369607,-0.3586531490369607,0.379524492241883,-0.4744245223548227,0.1661794969238932,0.1488266329352553,0.0169903333994578,0.410713160525406,0.115836385809372,2025,validation,3,A+,2025-08
True,A+,NEGG,2025-09-29,2025-10-01,2,39.97999954223633,7.254500579833985,103691728.20462228,0.9751184834123224,0.8323471400394475,0.9289940828402368,0.7514792899408284,0.9940828402366864,0.7514792899408284,0.8994082840236687,2025-09-30,0.288097041221233,0.1902268878372348,0.4783239290584678,0.7219827533051785,0.5290009813622446,0.4617826205887531,0.0835412073888313,2025-10-02,43.0,0.1530232983966206,0.2639534528865368,-0.0069767264432685,0.0995348553324857,0.2639534528865368,-0.0069767264432685,rolling_daily_cohorts_cooldown_10,1,-0.0915700734604454,-0.0809195507531879,-0.0465060994215816,1.4618226666073166,-0.050130675927043,-0.3001753971753755,0.8875674407364578,-0.0939716485641328,0.0606278869629279,0.1648179401073586,-0.3207611429211378,-0.7099535649708495,0.8346252232446721,-0.27300359832823,0.4279777522671817,-0.1095163692441478,0.0194534540678825,0.0530300840967546,0.1814532431940142,2025,validation,3,A+,2025-10
True,A,VNET,2025-09-29,2025-10-01,2,10.40999984741211,0.8245000600814816,82471346.16236925,0.9478672985781992,0.7593688362919131,0.8284023668639053,0.4792899408284023,0.863905325443787,0.9349112426035504,0.5443786982248521,2025-09-30,0.8247425780764406,-0.4002424495559676,0.4245001285204729,0.8648655963172694,0.3852561939776763,0.5457850533336108,0.0436469244374546,2025-10-02,11.329999923706056,-0.1270961685860521,0.0414828129032387,-0.1500441148025239,-0.1535745615917895,0.0414828129032387,-0.2612533149231262,rolling_daily_cohorts_cooldown_10,1,0.0358208606810903,0.0855057019579859,0.2020785255005468,0.5086956092074904,0.1257705004164371,0.2206561517004566,0.3785523016786341,0.0658137422451961,0.0502709389901021,0.0775092036130618,-0.1087329130634433,-0.1087329130634433,0.8999166368112826,0.4226420913377646,0.2077785954193556,0.317642155106546,0.0351851951601733,0.0434782157998942,0.0792026966538764,2025,validation,3,A+,2025-10
True,A,HYMC,2025-12-30,2026-01-02,2,23.479999542236328,2.2421000003814697,92867323.06118488,0.9959420289855072,0.9287090558766858,0.9942196531791908,0.9595375722543352,0.884393063583815,0.9421965317919077,0.9884393063583816,2025-12-31,0.5218322448128476,-0.1115026091420833,0.4103296356707642,0.8649789708682573,0.776920530526986,0.0557513045710416,-0.0050968400385031,2026-01-05,25.100000381469727,0.0808764441611538,0.2083665124601916,-0.0027888324207315,0.3796812964863978,0.4302789235167648,-0.0027888324207315,rolling_daily_cohorts_cooldown_10,1,-0.0424143921742078,0.7964804965936239,0.9881455298879986,2.7870968168657617,0.4348569889178486,0.9910791233992488,2.88796429566465,0.2726707088721773,0.2867555563641761,0.2960939981705324,-0.2120805321016383,-0.2120805321016383,0.9272803398436194,0.8082808623428033,0.6482245674692244,0.4802482620846679,0.0279449532301883,0.3395347310504874,0.0954897804128288,2026,validation,3,A+,2026-01
True,B,DMRA,2026-02-26,2026-03-02,2,29.780000686645508,2.9607003211975096,10324729.685907364,0.9898190045248868,0.911487758945386,1.0,0.8983050847457628,0.8813559322033898,0.9548022598870056,0.9661016949152542,2026-02-27,0.7025364603144829,-0.6113423099028557,0.0911941504116273,0.7320573871576727,0.4894478675202823,0.2668284265457767,0.0269992823649714,2026-03-03,29.14999961853028,-0.0157804147681787,0.0566037612392071,-0.0934820040181916,-0.1430531777311974,0.0566037612392071,-0.2459691310505566,rolling_daily_cohorts_cooldown_10,1,-0.0223243078879075,0.3660551251771953,0.2179959000976843,0.8258737990047404,0.0889975963972267,0.1307587106553571,1.4647574576504447,0.0444974954586525,0.0395100915269721,0.2560986528630731,-0.1238599818748579,-0.2229615109246656,0.4276988465496732,-0.0552667103275905,1.122223798042831,0.5195605394351702,0.0,0.05342230470061,0.0994190816968382,2026,validation,3,A+,2026-03
True,A,CIFR,2026-03-30,2026-04-02,3,12.015000343322754,1.308800077438354,354005206.316247,0.9914089347079038,0.8476190476190475,0.9542857142857144,0.9142857142857144,0.9028571428571428,0.7257142857142858,0.5314285714285715,2026-03-31,1.073502177445712,-0.4584354721647574,0.6150667052809545,0.7965363890526541,0.7722074230086269,0.6265278471171571,0.0683333079020183,2026-04-06,12.779999732971191,0.2934273108003022,0.3521127580358816,-0.0070422656078543,0.5156495496052811,0.5164318908996559,-0.0070422656078543,rolling_daily_cohorts_cooldown_10,1,-0.1930826013237306,-0.206406864540015,-0.2376268928407743,-0.2090190470551961,-0.168512095198792,-0.2307741378136358,-0.0805433053321779,-0.0357023711496677,-0.0352912083422044,0.090594226371663,-0.2792441338732186,-0.3899776165423376,1.314056144435981,0.1045782814600704,-0.1563145802905977,-0.2015221233820719,0.0207348017304487,0.095132801245009,0.1089305068697488,2026,validation,3,A+,2026-04
True,A+,ONTO,2026-07-30,2026-08-03,2,250.5200042724609,26.9577980041504,340996094.14993286,0.9657303370786516,0.6367041198501872,0.8033707865168539,0.6573033707865169,0.898876404494382,0.3539325842696629,0.5168539325842697,2026-07-31,0.8402024954629562,-0.1736055442154007,0.6665969512475555,0.8416419531698364,0.7373283375011424,0.7515448592543336,0.0816178336846673,2026-08-04,282.9800109863281,0.0295780436505526,0.1166866482850874,-0.080853784700425,0.2409357199405695,0.2503922001481986,-0.080853784700425,rolling_daily_cohorts_cooldown_10,1,-0.1399045088002465,-0.1104008476130162,-0.2869990473679109,-0.1189420851832617,-0.1241753502189501,-0.1441334789616558,0.1362353214992615,-0.0809298104573601,-0.0077472617847479,0.0758954409461949,-0.3036468827214323,-0.3517569481663117,1.2248373723695032,0.1265047729028721,-0.0936799978917012,-0.3842664517683418,0.0924373970970071,0.7363158164167971,0.107607366854551,2026,validation,3,A+,2026-08
True,B,MDB,2019-03-28,2019-04-01,2,146.17999267578125,7.476799392700198,271815211.25076294,0.9867139061116031,0.8908554572271385,0.9823008849557522,0.8672566371681416,0.8230088495575221,0.9823008849557522,0.9734513274336284,2019-03-29,0.4801535266794389,-0.2434206441322569,0.2367328825471819,0.7327091022138054,0.3684997951190691,0.1069980629062854,-0.0053781717765231,2019-04-02,146.47000122070312,-0.0928518194181137,0.0099678530955849,-0.1021370013599251,-0.0114699796584206,0.0099678530955849,-0.1021370013599251,rolling_daily_cohorts_cooldown_10,1,-0.0547077518575928,0.1163891091356492,0.4393461617744185,0.8343579896771012,0.1700437058110713,0.3762184245257951,0.8351076166813123,0.1023363865698878,0.1404481025502504,0.1097706374544624,-0.0556848204524546,-0.0556848204524546,0.4715596679975986,-0.1492676697891155,0.4290295674672748,0.3662270461887382,0.0010946409257284,0.3915529092703614,0.0511478982577547,2019,development,2,A,2019-04
True,A,CDNA,2019-05-30,2019-06-04,3,32.209999084472656,2.0166500091552733,28298911.64466858,0.989100817438692,0.8948948948948948,0.981981981981982,0.8918918918918919,0.972972972972973,0.8198198198198198,0.8828828828828829,2019-06-03,0.5950466156703637,0.0099176642812946,0.6049642799516582,0.9683549117247624,0.7118065306030755,0.0793394226493121,0.004809132708466,2019-06-05,33.650001525878906,0.0627042109948072,0.1254085353535696,-0.0160475747708971,0.1473996689319052,0.1638037733419217,-0.0160475747708971,rolling_daily_cohorts_cooldown_10,1,-0.0301114130553393,-0.0427935327223922,0.1903178019279727,0.035025649609401,0.0119701811340293,0.0438879920526986,0.1825955067411973,0.0364376408237843,-0.017368763274677,0.0722392598690184,-0.0841626169627242,-0.182072163259739,0.4569400294292742,-0.29598885731295,-0.0232359120740067,0.1027216462421512,0.0045059346966056,0.8130084326550613,0.0626094401265423,2019,development,2,A,2019-06
True,A,QURE,2019-06-27,2019-07-01,2,75.23999786376953,5.606498908996582,93321533.46895218,0.966131907308378,0.7728613569321534,0.8761061946902655,0.6637168141592921,0.991150442477876,0.6637168141592921,0.9292035398230089,2019-06-28,0.5868191484435995,-0.3085697073378521,0.2782494411057473,0.8290165988717986,0.4395942449675017,0.0481577981997197,-0.0035032651373494,2019-07-02,76.79000091552734,-0.0474019969559917,0.0080740036357607,-0.058210719721443,-0.093501760900799,0.0080740036357607,-0.1242349368640038,rolling_daily_cohorts_cooldown_10,1,-0.0695028778649621,0.0565931587011578,0.3082942107407047,0.2881355600123851,0.0235411362225372,0.1665224415776607,0.6783628086645139,0.0547161958527384,0.0591730180609666,0.0825311251821525,-0.0878894434204401,-0.0878894434204401,0.5034864643150123,-0.2748469741906986,0.8322393538736508,0.2930365368839528,-0.0033494105311403,0.7649757757729603,0.0745148733144275,2019,development,2,A,2019-07
True,A+,ENPH,2020-02-27,2020-03-02,2,48.7599983215332,3.677500057220459,431697903.4109116,0.9974424552429668,0.9689265536723164,1.0,0.9745762711864406,0.9491525423728814,0.9830508474576272,0.9491525423728814,2020-02-28,0.3970096197016585,0.3208702343481819,0.7178798540498406,0.7437072755984144,0.7960592141800621,0.2556090895391382,0.0186286654471126,2020-03-03,52.40999984741211,-0.1722953406904609,0.1257393659945467,-0.1986262140377802,-0.4762449753318426,0.1257393659945467,-0.5477962062213265,rolling_daily_cohorts_cooldown_10,1,-0.169901312083076,0.1749397185911614,0.4975428828308053,1.305437314467505,0.1178486309024,0.3943459246308447,0.9140332933512694,0.1388457267876421,0.1796745290991652,0.1440722678670971,-0.1756551637585324,-0.1756551637585324,1.041757326925624,0.018598755037557,0.4081127157582291,0.3468198699834502,-0.058993592088022,0.5266154994245317,0.075420430348875,2020,development,2,A,2020-03
True,A,ALT,2020-07-30,2020-08-03,2,26.059999465942383,4.621349716186524,197254146.1472797,0.9956634865568084,0.9683908045977012,0.9913793103448276,0.956896551724138,1.0,0.9482758620689656,0.9913793103448276,2020-07-31,0.4911985885450025,-0.2336979432487642,0.2575006452962382,0.7623316851456983,0.2551057855070185,0.1601263303069819,0.0279139858441779,2020-08-04,27.170000076293945,-0.0395657254295485,0.0934854251397254,-0.0613176430450045,-0.0224512553786775,0.0934854251397254,-0.2561649235287985,rolling_daily_cohorts_cooldown_10,1,-0.0575045271075634,-0.0195635989185949,1.621730439241877,7.544262253562149,0.1126291348046646,0.8352887816493368,3.888773738336901,0.1738585689843639,0.4837718585064179,0.6729266408768235,-0.2575498404891333,-0.2575498404891333,0.3343040475836843,-0.7165159930903793,0.5409436197023805,0.7134449221280661,-0.0421847577099824,0.9492600857621452,0.1773349889061253,2020,development,2,A,2020-08
True,A,BE,2020-08-28,2020-09-01,2,16.309999465942383,1.3194000244140625,72166461.222291,0.9768439108061748,0.7777777777777777,0.9145299145299144,0.7692307692307693,0.8632478632478633,0.7008547008547008,0.8034188034188035,2020-08-31,0.6828868878963597,-0.5767770694891301,0.1061098184072294,1.0,0.6125938131124001,0.5457035071853005,0.0457724883443171,2020-09-02,16.440000534057617,-0.1192214676490363,0.0109489233168142,-0.1970803296557317,-0.0930657321741511,0.0109489233168142,-0.1970803296557317,rolling_daily_cohorts_cooldown_10,1,-0.0439624867220692,0.1510232447513253,0.341282867648512,0.94166669126541,0.0943737770999306,0.1891568397793714,0.7743400067282895,0.044796522205905,0.1213800961252096,0.1422863979394846,-0.12288249162618,-0.1708185357050911,1.0208932712819532,-0.2693129755220735,-0.0658678416477527,-0.1384637634747395,-0.0054844700441654,0.8351650539769839,0.0808951604915229,2020,development,2,A,2020-09
