reference_id,grade,ticker,formation_date,event_date,entry_date,entry_open,r5,mfe5,mae5,r10,mfe10,mae10,sma200_slope_percentile_d10,pullback_from_peak_atr,event_body_atr,event_body_return,close_location
A019,A,NVAX,2020-09-30,2020-10-07,2020-10-08,110.9499969482422,0.00730063280998694,0.09887338010311608,-0.01577287109630443,-0.17836857891365954,0.09887338010311608,-0.1888237721900552,0.975,-0.2910604754269414,0.1606498785133162,0.01569710895972687,0.8644064728200003
A020,A,AGNT,2020-10-30,2020-11-03,2020-11-04,20.13292639981035,-0.06906693677331854,0.16372327016850652,-0.09374991332162541,-0.012454864068082272,0.16372327016850652,-0.09374991332162541,0.9913793103448276,-0.19832247901005856,0.23676867467786922,0.025878446824051604,0.8646237351156106
A021,A,NVAX,2020-10-30,2020-11-03,2020-11-04,84.0999984741211,-0.06373365882998105,0.20332935534336594,-0.08929848124243922,0.10451844322247128,0.20332935534336594,-0.08929848124243922,0.896551724137931,-0.2746088162011358,0.19574701758161484,0.016899688627944442,0.7789465019254167
A022,A,DNLI,2020-11-30,2020-12-02,2020-12-03,63.18000030517578,0.20813550905921163,0.2621082222001372,-0.009021837481338557,0.3232035148830552,0.359923991040352,-0.009021837481338557,0.75,-0.14118261955641068,0.1324950574731739,0.009853022320384763,0.772308349609375
A023,A,RIOT,2020-11-30,2020-12-02,2020-12-03,8.8100004196167,0.004540290572967676,0.2814982320221304,-0.05107840425721921,0.2213393548680418,0.32349594688434835,-0.05107840425721921,0.9112903225806451,-0.7564394513409114,0.11737874999908658,0.010688854129738301,0.9594598077701283
A024,A,ARCT,2020-12-31,2021-01-05,2021-01-06,47.91999816894531,0.3123956968430035,0.6976210680834329,-0.008764569803708655,0.40442415741517634,0.6976210680834329,-0.008764569803708655,0.875,-0.16380336209986038,0.07524310691903681,0.023709632222682187,0.9452055689316633
A025,A,FCEL,2020-12-31,2021-01-05,2021-01-06,359.1000061035156,0.5914786696919663,0.5923140575724173,-0.03508773569857171,0.4001670265859858,0.7493734378437849,-0.03508773569857171,0.96875,-0.2951736740708886,0.757877935612658,0.09268292682926838,0.8842972427424107
A026,A,PLUG,2021-01-29,2021-02-02,2021-02-03,65.91000366210938,0.023820355144765104,0.06979211376930272,-0.04187531456347271,-0.14686699411364057,0.06979211376930272,-0.16401160047579832,0.9465648854961832,-0.20674369769638334,0.022813667842237213,0.0024965465946638066,0.8256410156089523
A027,A,RIOT,2021-01-29,2021-02-04,2021-02-05,23.57999992370605,0.8273961107721439,0.9779473935773475,-0.027565717584112304,2.0250212918509547,2.371501283173246,-0.027565717584112304,0.9618320610687023,-0.14956052736207343,0.10415816073779548,-0.016616932299036158,0.7980768789906441
A028,A,GOGO,2021-04-30,2021-05-04,2021-05-05,10.68000030517578,0.08707858847632877,0.102059936464576,-0.0964420091024103,0.14794006353542444,0.17088012707084865,-0.0964420091024103,0.4076923076923077,-0.11246741880360239,0.6142392946554627,0.03490654273089189,0.969387040143865
A029,A,AGNT,2021-05-28,2021-06-02,2021-06-03,29.925852793780365,0.19744020320570188,0.27635547977631836,-0.011273581210395789,0.06307114595514074,0.27635547977631836,-0.011273581210395789,0.11940298507462686,0.059914087966381535,0.027961700652417914,0.002104735810409375,0.9779739088203516
A030,A,CLSK,2021-05-28,2021-06-02,2021-06-03,17.030000686645508,0.10863173220960665,0.19788601268392414,-0.05871990368057789,0.14034053395679624,0.21843800137199176,-0.05871990368057789,0.19402985074626866,-0.1807524633555017,0.13410663048555355,0.013593353498772887,0.8035701513278225
A031,A,WULF,2021-06-30,2021-07-08,2021-07-09,17.578701438011944,-0.12997085935330577,0.13530547500610268,-0.12997085935330577,0.025703234857636037,0.13530547500610268,-0.12997085935330577,0.7553956834532374,-1.8635836176869331,0.08323712855384927,-0.00867053483580249,0.8043475105992529
A032,A,JKS,2021-07-30,2021-08-03,2021-08-04,44.81178803625404,0.01816013193614796,0.047455990669396764,-0.0734965059318452,-0.29758430199823815,0.047455990669396764,-0.3147163921934032,0.015384615384615385,0.15185734925917796,0.386875018788695,0.03894448334733669,0.9936707409084041
A033,A,BNTX,2021-08-31,2021-09-03,2021-09-07,330.16690342513834,-0.022119891147286852,0.08596874148915745,-0.03607939788621084,0.013361597490407773,0.12049380744540583,-0.03607939788621084,0.96875,-0.19259094593790865,0.1499334844826207,0.017686985087272733,0.9992639881520116
A034,A,UUUU,2021-09-30,2021-10-05,2021-10-06,6.599999904632568,0.13484846656753757,0.14545455333615154,-0.0742423906361318,0.2530303904942366,0.3045454213770291,-0.0742423906361318,0.7333333333333333,-0.6302841971612171,0.04611869558750776,0.004285744258335722,0.8055564753799794
A035,A,GSAT,2021-10-29,2021-11-02,2021-11-03,24.899999618530277,0.048192802462792894,0.05421688362055521,-0.048192725862445385,-0.048192725862445385,0.05421688362055521,-0.06626504593607974,0.6992481203007519,-0.5102041875523549,0.0,0.0,1.0
A036,A,BTU,2021-11-30,2021-12-02,2021-12-03,9.650816657315458,-0.0484188124219056,0.03754941884763929,-0.10869524589077573,-0.035573165279844665,0.03754941884763929,-0.15217406677442202,0.7071428571428572,-0.2915724131019425,0.531084103403039,0.05368423461914085,0.9137929050026729
A037,A,UUUU,2021-11-30,2021-12-02,2021-12-03,8.800000190734863,-0.0659090808107835,0.013636350336153846,-0.15681819142388886,-0.14659090157875365,0.013636350336153846,-0.20113635710940891,0.7857142857142857,-0.6892063241868458,0.3901172318571083,0.03567184258953082,0.7818184655558965
A038,A,AA,2022-03-31,2022-04-04,2022-04-05,88.85455643884359,-0.11448505842611978,0.0,-0.13272536765384846,-0.0710298778405749,0.0,-0.13272536765384846,0.916083916083916,-0.46158168757177015,0.01722288688973278,-0.0010988843310011376,0.7509159454149668
A039,A,GTE,2022-03-31,2022-04-04,2022-04-05,16.700000762939453,-0.08982041228423832,0.02994011839266486,-0.10778449474108609,0.017964025350603707,0.09580828748653714,-0.10778449474108609,0.965034965034965,0.06557402063588627,0.19672081118724385,0.018633492543629337,0.7999992370605465
A040,A,AMC,2022-04-29,2022-05-04,2022-05-05,156.8000030517578,-0.3386479915181375,0.007015247597689678,-0.3679847159096715,-0.1862245153655906,0.007015247597689678,-0.3813775630604965,0.0070921985815602835,-0.24520646924644277,0.3143665302873511,0.03285151182821844,0.8455277492795497
A041,A,PANW,2022-05-31,2022-06-02,2022-06-03,85.01333618164062,0.011900078148641802,0.048502145049192036,-0.015330972241616836,-0.08581013433884344,0.048502145049192036,-0.0986708269361174,0.19718309859154928,-0.16817398749712645,0.5760204182912246,0.03714840982167855,0.8161870624099695
A042,A,IRTC,2022-05-31,2022-06-03,2022-06-06,146.02999877929688,-0.07888792966349156,0.049174825829536584,-0.10648499063031136,-0.25939873704079175,0.049174825829536584,-0.2944600449184982,0.8732394366197183,-0.647193322148977,0.24684934052954458,0.019543741516494295,0.9099283061629773
A043,A,PECO,2022-06-30,2022-07-05,2022-07-06,29.604009705665863,0.02869680970671573,0.03689589431323159,-0.01991201661744324,0.009668558597550225,0.03689589431323159,-0.03598495927137679,0.16428571428571428,0.16242600559149933,0.5267785968531687,0.017862413557472534,1.0
A044,A,APA,2022-11-30,2022-12-02,2022-12-05,42.08991397178338,-0.12918657828128033,0.009985428443595623,-0.13126692548710628,-0.08903683015604136,0.009985428443595623,-0.13126692548710628,0.5109489051094891,-0.4173777232082053,0.39587021258214267,0.01991777464809452,0.7731093245114621
A045,A,AMR,2023-01-31,2023-02-02,2023-02-03,162.16518640812373,-0.04389214176089018,0.025517416500022483,-0.0655025763278343,0.05488079898806464,0.08107578634238122,-0.0655025763278343,0.45985401459854014,-0.10633227887565144,0.08861145024664906,0.003996367535599843,0.8505539054911957
A046,A,FLNC,2023-02-28,2023-03-02,2023-03-03,19.209999084472656,0.01769912383091743,0.12493501510985561,-0.036959870812619866,-0.14992187912671429,0.12493501510985561,-0.17022382404653413,0.9084507042253521,-0.16352711695894617,0.07330611233458859,0.0068170461560372875,0.8041249884477485
A047,A,BBIO,2023-05-31,2023-06-02,2023-06-05,14.100000381469728,0.13475174234940157,0.18475173558575397,-0.0056737533008291985,0.06453899452428624,0.21914894106306404,-0.0056737533008291985,0.3722627737226277,0.024426547715948318,0.09770386141999265,0.005641743440361946,0.9298247081676256
A048,A,AMLX,2023-05-31,2023-06-05,2023-06-06,25.309999465942383,-0.018964818347081636,0.0446464279715133,-0.020150147753582592,-0.03476883363631611,0.0446464279715133,-0.08613197752569024,0.029197080291970802,0.04195167156233971,0.048942283245529516,0.002777765583529934,0.8600006103515625
A049,A,FDMT,2023-06-30,2023-07-06,2023-07-07,18.049999237060547,0.06537398088931701,0.13407203205444795,-0.01385041609789639,-0.0011079529784121522,0.13407203205444795,-0.014293597289261162,0.7708333333333334,-0.6010680924506342,0.007420768470610991,0.0005531100068605355,0.7948716694706366
